No,Fields Name,OID,Type,Deskripsi,Status
1742,22,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.22,Hex-STRING,System metric,FALSE
1743,23,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.23,Hex-STRING,System metric,FALSE
1744,24,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.24,Hex-STRING,System metric,FALSE
1745,25,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.25,Hex-STRING,System metric,FALSE
1746,26,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.26,Hex-STRING,System metric,FALSE
1747,27,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.27,Hex-STRING,System metric,FALSE
1748,28,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.28,Hex-STRING,System metric,FALSE
1749,29,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.29,Hex-STRING,System metric,FALSE
1750,30,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.30,Hex-STRING,System metric,FALSE
1751,31,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.31,Hex-STRING,System metric,FALSE
1752,32,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.32,Hex-STRING,System metric,FALSE
1753,33,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.33,Hex-STRING,System metric,FALSE
1754,35,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.35,Hex-STRING,System metric,FALSE
1755,36,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.36,Hex-STRING,System metric,FALSE
1756,37,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.37,Hex-STRING,System metric,FALSE
1757,38,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.38,Hex-STRING,System metric,FALSE
1758,39,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.39,Hex-STRING,System metric,FALSE
1759,40,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.40,Hex-STRING,System metric,FALSE
1760,41,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.41,Hex-STRING,System metric,FALSE
1761,42,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.42,Hex-STRING,System metric,FALSE
1762,45,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.45,Hex-STRING,System metric,FALSE
1763,46,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.46,Hex-STRING,System metric,FALSE
1764,47,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.47,Hex-STRING,System metric,FALSE
1765,51,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.51,Hex-STRING,System metric,FALSE
1766,52,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.52,Hex-STRING,System metric,FALSE
1767,53,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.53,Hex-STRING,System metric,FALSE
1768,54,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.54,Hex-STRING,System metric,FALSE
1769,55,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.55,Hex-STRING,System metric,FALSE
1770,56,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.56,Hex-STRING,System metric,FALSE
1771,61,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.61,Hex-STRING,System metric,FALSE
1772,70,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.70,Hex-STRING,System metric,FALSE
1773,71,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.71,Hex-STRING,System metric,FALSE
1774,72,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.72,Hex-STRING,System metric,FALSE
1775,73,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.73,Hex-STRING,System metric,FALSE
1776,74,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.74,Hex-STRING,System metric,FALSE
1777,104,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.104,Hex-STRING,System metric,FALSE
1778,110,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.110,Hex-STRING,System metric,FALSE
1779,111,iso.3.6.1.2.1.4.22.1.2.33.10.70.0.111,Hex-STRING,System metric,FALSE
1780,2,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.2,Hex-STRING,System metric,FALSE
1781,4,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.4,Hex-STRING,System metric,FALSE
1782,7,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.7,Hex-STRING,System metric,FALSE
1783,8,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.8,Hex-STRING,System metric,FALSE
1784,9,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.9,Hex-STRING,System metric,FALSE
1785,10,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.10,Hex-STRING,System metric,FALSE
1786,11,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.11,Hex-STRING,System metric,FALSE
1787,12,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.12,Hex-STRING,System metric,FALSE
1788,13,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.13,Hex-STRING,System metric,FALSE
1789,20,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.20,Unknown,System metric,FALSE
1790,22,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.22,Hex-STRING,System metric,FALSE
1791,25,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.25,Unknown,System metric,FALSE
1792,28,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.28,Hex-STRING,System metric,FALSE
1793,30,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.30,Unknown,System metric,FALSE
1794,84,iso.3.6.1.2.1.4.22.1.2.34.192.168.80.84,Unknown,System metric,FALSE
1795,11,iso.3.6.1.2.1.4.22.1.2.36.10.60.0.11,Hex-STRING,System metric,FALSE
1796,12,iso.3.6.1.2.1.4.22.1.2.36.10.60.0.12,Hex-STRING,System metric,FALSE
1797,13,iso.3.6.1.2.1.4.22.1.2.36.10.60.0.13,Hex-STRING,System metric,FALSE
1798,14,iso.3.6.1.2.1.4.22.1.2.36.10.60.0.14,Hex-STRING,System metric,FALSE
1799,15,iso.3.6.1.2.1.4.22.1.2.36.10.60.0.15,Hex-STRING,System metric,FALSE
1800,16,iso.3.6.1.2.1.4.22.1.2.36.10.60.0.16,Hex-STRING,System metric,FALSE
1801,2,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.2,Hex-STRING,System metric,FALSE
1802,3,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.3,Hex-STRING,System metric,FALSE
1803,4,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.4,Unknown,System metric,FALSE
1804,5,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.5,Hex-STRING,System metric,FALSE
1805,6,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.6,Hex-STRING,System metric,FALSE
1806,20,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.20,Hex-STRING,System metric,FALSE
1807,21,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.21,Hex-STRING,System metric,FALSE
1808,22,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.22,Hex-STRING,System metric,FALSE
1809,23,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.23,Hex-STRING,System metric,FALSE
1810,24,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.24,Unknown,System metric,FALSE
1811,25,iso.3.6.1.2.1.4.22.1.2.43.172.16.35.25,Hex-STRING,System metric,FALSE
1812,176,iso.3.6.1.2.1.4.22.1.2.45.192.168.175.176,Unknown,System metric,FALSE
1813,1,iso.3.6.1.2.1.4.22.1.3.1.10.10.10.1,IpAddress,System metric,FALSE
1814,1,iso.3.6.1.2.1.4.22.1.3.2.11.11.11.1,IpAddress,System metric,FALSE
1815,2,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.2,IpAddress,System metric,FALSE
1816,3,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.3,IpAddress,System metric,FALSE
1817,4,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.4,IpAddress,System metric,FALSE
1818,5,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.5,IpAddress,System metric,FALSE
1819,6,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.6,IpAddress,System metric,FALSE
1820,7,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.7,IpAddress,System metric,FALSE
1821,8,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.8,IpAddress,System metric,FALSE
1822,9,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.9,IpAddress,System metric,FALSE
1823,10,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.10,IpAddress,System metric,FALSE
1824,11,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.11,IpAddress,System metric,FALSE
1825,12,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.12,IpAddress,System metric,FALSE
1826,13,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.13,IpAddress,System metric,FALSE
1827,14,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.14,IpAddress,System metric,FALSE
1828,15,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.15,IpAddress,System metric,FALSE
1829,16,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.16,IpAddress,System metric,FALSE
1830,17,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.17,IpAddress,System metric,FALSE
1831,18,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.18,IpAddress,System metric,FALSE
1832,19,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.19,IpAddress,System metric,FALSE
1833,20,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.20,IpAddress,System metric,FALSE
1834,21,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.21,IpAddress,System metric,FALSE
1835,22,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.22,IpAddress,System metric,FALSE
1836,23,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.23,IpAddress,System metric,FALSE
1837,24,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.24,IpAddress,System metric,FALSE
1838,25,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.25,IpAddress,System metric,FALSE
1839,26,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.26,IpAddress,System metric,FALSE
1840,27,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.27,IpAddress,System metric,FALSE
1841,28,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.28,IpAddress,System metric,FALSE
1842,29,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.29,IpAddress,System metric,FALSE
1843,30,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.30,IpAddress,System metric,FALSE
1844,31,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.31,IpAddress,System metric,FALSE
1845,32,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.32,IpAddress,System metric,FALSE
1846,33,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.33,IpAddress,System metric,FALSE
1847,34,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.34,IpAddress,System metric,FALSE
1848,36,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.36,IpAddress,System metric,FALSE
1849,37,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.37,IpAddress,System metric,FALSE
1850,39,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.39,IpAddress,System metric,FALSE
1851,40,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.40,IpAddress,System metric,FALSE
1852,42,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.42,IpAddress,System metric,FALSE
1853,43,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.43,IpAddress,System metric,FALSE
1854,44,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.44,IpAddress,System metric,FALSE
1855,45,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.45,IpAddress,System metric,FALSE
1856,46,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.46,IpAddress,System metric,FALSE
1857,49,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.49,IpAddress,System metric,FALSE
1858,50,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.50,IpAddress,System metric,FALSE
1859,52,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.52,IpAddress,System metric,FALSE
1860,54,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.54,IpAddress,System metric,FALSE
1861,55,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.55,IpAddress,System metric,FALSE
1862,60,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.60,IpAddress,System metric,FALSE
1863,64,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.64,IpAddress,System metric,FALSE
1864,66,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.66,IpAddress,System metric,FALSE
1865,68,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.68,IpAddress,System metric,FALSE
1866,71,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.71,IpAddress,System metric,FALSE
1867,72,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.72,IpAddress,System metric,FALSE
1868,73,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.73,IpAddress,System metric,FALSE
1869,74,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.74,IpAddress,System metric,FALSE
1870,75,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.75,IpAddress,System metric,FALSE
1871,78,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.78,IpAddress,System metric,FALSE
1872,83,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.83,IpAddress,System metric,FALSE
1873,84,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.84,IpAddress,System metric,FALSE
1874,85,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.85,IpAddress,System metric,FALSE
1875,86,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.86,IpAddress,System metric,FALSE
1876,87,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.87,IpAddress,System metric,FALSE
1877,96,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.96,IpAddress,System metric,FALSE
1878,99,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.99,IpAddress,System metric,FALSE
1879,100,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.100,IpAddress,System metric,FALSE
1880,101,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.101,IpAddress,System metric,FALSE
1881,102,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.102,IpAddress,System metric,FALSE
1882,103,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.103,IpAddress,System metric,FALSE
1883,104,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.104,IpAddress,System metric,FALSE
1884,106,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.106,IpAddress,System metric,FALSE
1885,107,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.107,IpAddress,System metric,FALSE
1886,110,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.110,IpAddress,System metric,FALSE
1887,111,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.111,IpAddress,System metric,FALSE
1888,113,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.113,IpAddress,System metric,FALSE
1889,115,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.115,IpAddress,System metric,FALSE
1890,117,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.117,IpAddress,System metric,FALSE
1891,123,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.123,IpAddress,System metric,FALSE
1892,126,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.126,IpAddress,System metric,FALSE
1893,128,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.128,IpAddress,System metric,FALSE
1894,130,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.130,IpAddress,System metric,FALSE
1895,134,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.134,IpAddress,System metric,FALSE
1896,136,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.136,IpAddress,System metric,FALSE
1897,146,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.146,IpAddress,System metric,FALSE
1898,147,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.147,IpAddress,System metric,FALSE
1899,150,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.150,IpAddress,System metric,FALSE
1900,156,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.156,IpAddress,System metric,FALSE
1901,166,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.166,IpAddress,System metric,FALSE
1902,168,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.168,IpAddress,System metric,FALSE
1903,170,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.170,IpAddress,System metric,FALSE
1904,171,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.171,IpAddress,System metric,FALSE
1905,179,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.179,IpAddress,System metric,FALSE
1906,183,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.183,IpAddress,System metric,FALSE
1907,189,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.189,IpAddress,System metric,FALSE
1908,199,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.199,IpAddress,System metric,FALSE
1909,200,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.200,IpAddress,System metric,FALSE
1910,203,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.203,IpAddress,System metric,FALSE
1911,227,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.227,IpAddress,System metric,FALSE
1912,246,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.246,IpAddress,System metric,FALSE
1913,254,iso.3.6.1.2.1.4.22.1.3.3.192.168.1.254,IpAddress,System metric,FALSE
1914,94,iso.3.6.1.2.1.4.22.1.3.30.169.254.48.94,IpAddress,System metric,FALSE
1915,25,iso.3.6.1.2.1.4.22.1.3.30.169.254.99.25,IpAddress,System metric,FALSE
1916,7,iso.3.6.1.2.1.4.22.1.3.30.169.254.143.7,IpAddress,System metric,FALSE
1917,152,iso.3.6.1.2.1.4.22.1.3.30.169.254.159.152,IpAddress,System metric,FALSE
1918,224,iso.3.6.1.2.1.4.22.1.3.30.169.254.220.224,IpAddress,System metric,FALSE
1919,248,iso.3.6.1.2.1.4.22.1.3.30.169.254.226.248,IpAddress,System metric,FALSE
1920,1,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.1,IpAddress,System metric,FALSE
1921,2,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.2,IpAddress,System metric,FALSE
1922,3,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.3,IpAddress,System metric,FALSE
1923,4,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.4,IpAddress,System metric,FALSE
1924,6,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.6,IpAddress,System metric,FALSE
1925,7,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.7,IpAddress,System metric,FALSE
1926,8,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.8,IpAddress,System metric,FALSE
1927,9,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.9,IpAddress,System metric,FALSE
1928,10,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.10,IpAddress,System metric,FALSE
1929,11,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.11,IpAddress,System metric,FALSE
1930,12,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.12,IpAddress,System metric,FALSE
1931,13,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.13,IpAddress,System metric,FALSE
1932,14,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.14,IpAddress,System metric,FALSE
1933,15,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.15,IpAddress,System metric,FALSE
1934,16,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.16,IpAddress,System metric,FALSE
1935,17,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.17,IpAddress,System metric,FALSE
1936,18,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.18,IpAddress,System metric,FALSE
1937,19,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.19,IpAddress,System metric,FALSE
1938,20,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.20,IpAddress,System metric,FALSE
1939,23,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.23,IpAddress,System metric,FALSE
1940,24,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.24,IpAddress,System metric,FALSE
1941,25,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.25,IpAddress,System metric,FALSE
1942,27,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.27,IpAddress,System metric,FALSE
1943,28,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.28,IpAddress,System metric,FALSE
1944,29,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.29,IpAddress,System metric,FALSE
1945,31,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.31,IpAddress,System metric,FALSE
1946,35,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.35,IpAddress,System metric,FALSE
1947,37,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.37,IpAddress,System metric,FALSE
1948,39,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.39,IpAddress,System metric,FALSE
1949,42,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.42,IpAddress,System metric,FALSE
1950,47,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.47,IpAddress,System metric,FALSE
1951,48,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.48,IpAddress,System metric,FALSE
1952,49,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.49,IpAddress,System metric,FALSE
1953,51,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.51,IpAddress,System metric,FALSE
1954,52,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.52,IpAddress,System metric,FALSE
1955,54,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.54,IpAddress,System metric,FALSE
1956,55,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.55,IpAddress,System metric,FALSE
1957,56,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.56,IpAddress,System metric,FALSE
1958,60,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.60,IpAddress,System metric,FALSE
1959,63,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.63,IpAddress,System metric,FALSE
1960,73,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.73,IpAddress,System metric,FALSE
1961,76,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.76,IpAddress,System metric,FALSE
1962,79,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.79,IpAddress,System metric,FALSE
1963,81,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.81,IpAddress,System metric,FALSE
1964,88,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.88,IpAddress,System metric,FALSE
1965,95,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.95,IpAddress,System metric,FALSE
1966,100,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.100,IpAddress,System metric,FALSE
1967,102,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.102,IpAddress,System metric,FALSE
1968,105,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.105,IpAddress,System metric,FALSE
1969,111,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.111,IpAddress,System metric,FALSE
1970,113,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.113,IpAddress,System metric,FALSE
1971,117,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.117,IpAddress,System metric,FALSE
1972,118,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.118,IpAddress,System metric,FALSE
1973,119,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.119,IpAddress,System metric,FALSE
1974,121,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.121,IpAddress,System metric,FALSE
1975,124,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.124,IpAddress,System metric,FALSE
1976,128,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.128,IpAddress,System metric,FALSE
1977,132,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.132,IpAddress,System metric,FALSE
1978,133,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.133,IpAddress,System metric,FALSE
1979,134,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.134,IpAddress,System metric,FALSE
1980,140,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.140,IpAddress,System metric,FALSE
1981,141,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.141,IpAddress,System metric,FALSE
1982,142,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.142,IpAddress,System metric,FALSE
1983,143,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.143,IpAddress,System metric,FALSE
1984,147,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.147,IpAddress,System metric,FALSE
1985,148,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.148,IpAddress,System metric,FALSE
1986,150,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.150,IpAddress,System metric,FALSE
1987,152,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.152,IpAddress,System metric,FALSE
1988,153,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.153,IpAddress,System metric,FALSE
1989,159,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.159,IpAddress,System metric,FALSE
1990,160,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.160,IpAddress,System metric,FALSE
1991,162,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.162,IpAddress,System metric,FALSE
1992,170,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.170,IpAddress,System metric,FALSE
1993,180,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.180,IpAddress,System metric,FALSE
1994,182,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.182,IpAddress,System metric,FALSE
1995,189,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.189,IpAddress,System metric,FALSE
1996,197,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.197,IpAddress,System metric,FALSE
1997,200,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.200,IpAddress,System metric,FALSE
1998,209,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.209,IpAddress,System metric,FALSE
1999,213,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.213,IpAddress,System metric,FALSE
2000,214,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.214,IpAddress,System metric,FALSE
2001,215,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.215,IpAddress,System metric,FALSE
2002,216,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.216,IpAddress,System metric,FALSE
2003,224,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.224,IpAddress,System metric,FALSE
2004,230,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.230,IpAddress,System metric,FALSE
2005,232,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.232,IpAddress,System metric,FALSE
2006,237,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.237,IpAddress,System metric,FALSE
2007,241,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.241,IpAddress,System metric,FALSE
2008,244,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.244,IpAddress,System metric,FALSE
2009,246,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.246,IpAddress,System metric,FALSE
2010,251,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.251,IpAddress,System metric,FALSE
2011,252,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.252,IpAddress,System metric,FALSE
2012,254,iso.3.6.1.2.1.4.22.1.3.30.192.168.100.254,IpAddress,System metric,FALSE
